1999/09/19,4785.980 ,4786.041 ,4786.073 ,4786.035 ,4785.964 ,4786.006 ,4786.101 ,4786.152 ,4786.125 ,4786.060 ,4786.163 ,4786.244 ,4786.287 ,4786.256 ,4786.184 ,4786.418 ,4786.483 ,4786.525 ,4786.487 ,4786.441 ,
1999/10/06,4785.967 ,4786.028 ,4786.061 ,4786.023 ,4785.959 ,4785.997 ,4786.094 ,4786.142 ,4786.117 ,4786.053 ,4786.161 ,4786.244 ,4786.285 ,4786.260 ,4786.180 ,4786.425 ,4786.490 ,4786.532 ,4786.493 ,4786.436 ,
1999/10/20,4785.970 ,4786.030 ,4786.062 ,4786.025 ,4785.963 ,4785.999 ,4786.092 ,4786.144 ,4786.117 ,4786.052 ,4786.162 ,4786.242 ,4786.283 ,4786.258 ,4786.181 ,4786.427 ,4786.488 ,4786.530 ,4786.491 ,4786.436 ,
1999/11/07,4785.974 ,4786.032 ,4786.064 ,4786.026 ,4785.967 ,4786.001 ,4786.095 ,4786.145 ,4786.117 ,4786.051 ,4786.162 ,4786.240 ,4786.281 ,4786.255 ,4786.182 ,4786.428 ,4786.486 ,4786.528 ,4786.488 ,4786.437 ,
1999/11/21,4785.979 ,4786.030 ,4786.064 ,4786.028 ,4785.968 ,4785.995 ,4786.090 ,4786.142 ,4786.113 ,4786.049 ,4786.159 ,4786.237 ,4786.280 ,4786.253 ,4786.182 ,4786.431 ,4786.488 ,4786.528 ,4786.494 ,4786.441 ,
1999/12/05,4785.976 ,4786.033 ,4786.064 ,4786.026 ,4785.968 ,4786.001 ,4786.087 ,4786.138 ,4786.112 ,4786.047 ,4786.158 ,4786.229 ,4786.275 ,4786.250 ,4786.180 ,4786.431 ,4786.484 ,4786.528 ,4786.492 ,4786.439 ,
1999/12/19,4785.977 ,4786.034 ,4786.065 ,4786.028 ,4785.969 ,4786.001 ,4786.085 ,4786.134 ,4786.108 ,4786.042 ,4786.158 ,4786.228 ,4786.272 ,4786.245 ,4786.175 ,4786.440 ,4786.486 ,4786.524 ,4786.491 ,4786.435 ,
2000/01/05,4785.977 ,4786.026 ,4786.052 ,4786.018 ,4785.959 ,4786.001 ,4786.082 ,4786.130 ,4786.101 ,4786.035 ,4786.167 ,4786.229 ,4786.266 ,4786.239 ,4786.171 ,4786.450 ,4786.490 ,4786.528 ,4786.490 ,4786.438 ,
2000/01/20,4785.975 ,4786.025 ,4786.052 ,4786.015 ,4785.956 ,4786.001 ,4786.080 ,4786.129 ,4786.100 ,4786.036 ,4786.165 ,4786.227 ,4786.267 ,4786.241 ,4786.172 ,4786.454 ,4786.492 ,4786.530 ,4786.492 ,4786.436 ,
2000/02/05,4785.974 ,4786.023 ,4786.052 ,4786.014 ,4785.955 ,4786.001 ,4786.081 ,4786.129 ,4786.101 ,4786.036 ,4786.166 ,4786.227 ,4786.267 ,4786.240 ,4786.170 ,4786.457 ,4786.495 ,4786.532 ,4786.494 ,4786.438 ,
2000/02/19,4785.973 ,4786.021 ,4786.051 ,4786.012 ,4785.954 ,4786.001 ,4786.081 ,4786.128 ,4786.101 ,4786.035 ,4786.166 ,4786.226 ,4786.266 ,4786.239 ,4786.167 ,4786.460 ,4786.498 ,4786.534 ,4786.495 ,4786.439 ,
2000/03/07,4785.976 ,4786.021 ,4786.049 ,4786.012 ,4785.958 ,4786.000 ,4786.083 ,4786.129 ,4786.101 ,4786.035 ,4786.167 ,4786.227 ,4786.264 ,4786.239 ,4786.173 ,4786.459 ,4786.496 ,4786.537 ,4786.494 ,4786.438 ,
